User-Email,Booked,login,provider-booked,provider-schedule,provider-search,provider-select
1.2.3261@example.com,1,3,1,9,6,3
1.2.3259@example.com,1,1,1,3,0,1
1.2.3257@example.com,1,3,1,3,1,1
1.2.3254@example.com,1,1,1,2,0,0
1.2.325@example.com,1,2,1,1,5,5
1.2.3249@example.com,1,2,1,4,2,2
1.2.3247@example.com,1,4,1,8,4,4
1.2.3245@example.com,1,1,1,3,1,1
1.2.3244@example.com,1,1,1,3,1,1
1.2.3243@example.com,1,2,1,2,1,2
1.2.3238@example.com,1,0,1,2,0,1
1.2.3236@example.com,1,3,1,3,2,5
1.2.3232@example.com,1,3,1,2,2,0
1.2.3230@example.com,1,1,1,4,1,1
1.2.3226@example.com,1,2,1,2,0,1
1.2.3225@example.com,1,1,1,3,1,1
1.2.3211@example.com,1,1,1,4,1,2
1.2.3209@example.com,1,5,1,2,0,0
1.2.3206@example.com,1,1,1,2,0,1
1.2.3204@example.com,1,1,1,2,0,1
1.2.3203@example.com,1,2,1,7,4,2
1.2.3200@example.com,1,2,1,2,4,1
1.2.320@example.com,1,2,1,4,1,2
1.2.3196@example.com,1,1,1,2,0,1
1.2.318@example.com,1,2,1,2,5,1
1.2.3173@example.com,1,2,1,4,2,2
1.2.317@example.com,1,1,1,2,0,1
1.2.3161@example.com,1,2,1,1,1,1
1.2.3152@example.com,1,1,1,3,2,1
1.2.3150@example.com,1,1,1,2,1,1
1.2.3144@example.com,1,2,1,4,7,3
1.2.3141@example.com,1,6,1,5,6,2
1.2.3140@example.com,1,1,1,2,1,1
1.2.314@example.com,1,5,1,9,1,3
1.2.3132@example.com,1,4,1,6,3,4
1.2.3131@example.com,1,7,1,4,3,2
1.2.3128@example.com,1,0,1,2,0,1
1.2.3126@example.com,1,1,1,1,4,5
1.2.3125@example.com,1,1,1,3,1,1
1.2.3121@example.com,1,1,1,3,0,1
1.2.3120@example.com,1,6,1,3,6,2
1.2.3114@example.com,1,1,1,3,0,0
1.2.3109@example.com,1,5,1,5,1,2
1.2.3108@example.com,1,1,1,2,0,1
1.2.3107@example.com,1,4,1,3,3,2
1.2.3104@example.com,1,2,1,3,5,2
1.2.310@example.com,1,2,1,1,1,2
1.2.3097@example.com,1,8,1,3,2,6
1.2.3090@example.com,1,5,1,3,2,1
1.2.3088@example.com,1,0,1,3,2,1
1.2.3087@example.com,1,8,1,8,10,4
1.2.3086@example.com,1,1,1,3,5,1
1.2.3081@example.com,1,1,1,2,0,0
1.2.3079@example.com,1,1,1,3,0,1
1.2.3078@example.com,1,11,1,7,4,4
1.2.3075@example.com,1,0,1,2,1,1
1.2.3070@example.com,1,3,1,6,2,6
1.2.3066@example.com,1,2,1,4,1,1
1.2.3060@example.com,1,4,1,4,4,2
1.2.306@example.com,1,2,1,5,1,2
1.2.3058@example.com,1,6,1,2,4,2
1.2.3053@example.com,1,2,1,4,4,1
1.2.305@example.com,1,2,1,3,2,1
1.2.3037@example.com,1,1,1,1,1,1
1.2.3034@example.com,1,2,1,2,2,2
1.2.303@example.com,1,1,1,2,1,1
1.2.3029@example.com,1,1,1,2,0,1
1.2.3028@example.com,1,2,1,1,5,1
1.2.3027@example.com,1,1,1,3,0,1
1.2.3026@example.com,1,1,1,2,0,1
1.2.3025@example.com,1,1,1,2,0,1
1.2.3024@example.com,1,1,1,1,3,1
1.2.3023@example.com,1,4,1,4,2,4
1.2.3020@example.com,1,3,1,7,3,2
1.2.3019@example.com,1,2,1,2,1,1
1.2.3014@example.com,1,2,1,3,2,2
1.2.3011@example.com,1,3,1,4,0,2
1.2.301@example.com,1,0,1,2,0,1
1.2.3008@example.com,1,1,1,2,1,1
1.2.3007@example.com,1,1,1,2,1,1
1.2.3005@example.com,1,1,1,2,1,1
1.2.3001@example.com,1,2,1,2,0,1
1.2.2999@example.com,1,2,1,1,0,1
1.2.2997@example.com,1,1,1,3,1,1
1.2.2995@example.com,1,6,1,2,2,2
1.2.299@example.com,1,1,1,2,0,1
1.2.2989@example.com,1,7,1,2,2,1
1.2.2988@example.com,1,1,1,2,4,2
1.2.2986@example.com,1,1,1,1,1,1
1.2.2985@example.com,1,0,1,2,0,1
1.2.298@example.com,1,1,1,1,0,1
1.2.2973@example.com,1,5,1,3,1,2
1.2.2968@example.com,1,2,1,2,2,1
1.2.2967@example.com,1,1,1,2,0,1
1.2.2961@example.com,1,1,1,3,0,1
1.2.2950@example.com,1,2,1,1,0,1
1.2.2945@example.com,1,2,1,3,0,1
1.2.294@example.com,1,1,1,1,1,1
1.2.2939@example.com,1,2,1,5,3,2
1.2.2937@example.com,1,2,1,2,6,5
1.2.2934@example.com,1,3,1,1,4,2
1.2.2930@example.com,1,1,1,2,1,1
1.2.293@example.com,1,0,1,1,0,1
1.2.2929@example.com,1,1,1,1,1,1
1.2.2926@example.com,1,1,1,0,0,0
1.2.2920@example.com,1,1,1,1,0,1
1.2.2917@example.com,1,1,1,2,0,1
1.2.2916@example.com,1,1,1,3,1,1
1.2.2912@example.com,1,0,1,2,1,1
1.2.2908@example.com,1,2,1,5,2,1
1.2.2907@example.com,1,1,1,1,1,1
1.2.2892@example.com,1,2,1,5,0,2
1.2.2891@example.com,1,2,1,3,1,2
1.2.2890@example.com,1,4,1,2,2,1
1.2.289@example.com,1,1,1,3,1,1
1.2.2889@example.com,1,1,1,2,1,1
1.2.2884@example.com,1,6,1,4,1,2
1.2.2872@example.com,1,1,1,3,0,1
1.2.2858@example.com,1,1,1,2,0,1
1.2.2850@example.com,1,2,1,2,1,1
1.2.2849@example.com,1,2,1,1,4,2
1.2.2848@example.com,1,0,1,1,0,1
1.2.2844@example.com,1,2,1,2,2,2
1.2.2842@example.com,1,2,1,3,0,2
1.2.2840@example.com,1,2,1,4,5,2
1.2.2828@example.com,1,4,1,2,5,1
1.2.2825@example.com,1,2,1,3,1,2
1.2.2822@example.com,1,1,1,3,1,1
1.2.2821@example.com,1,4,1,4,4,3
1.2.2819@example.com,1,1,1,2,1,1
1.2.2812@example.com,1,1,1,2,1,1
1.2.2810@example.com,1,1,1,1,0,0
1.2.281@example.com,1,7,1,5,5,1
1.2.2809@example.com,1,1,1,1,1,1
1.2.2808@example.com,1,3,1,3,3,2
1.2.2805@example.com,1,2,1,2,1,1
1.2.2804@example.com,1,1,1,1,1,1
1.2.2803@example.com,1,6,1,2,2,4
1.2.2802@example.com,1,1,1,2,1,2
1.2.2798@example.com,1,1,1,3,5,0
1.2.2797@example.com,1,7,1,3,3,3
1.2.2792@example.com,1,1,1,3,0,1
1.2.2782@example.com,1,4,1,8,1,3
1.2.2780@example.com,1,1,1,2,0,1
1.2.2778@example.com,1,4,1,3,3,2
1.2.2772@example.com,1,1,1,3,2,1
1.2.2770@example.com,1,3,1,4,1,3
1.2.277@example.com,1,5,1,3,1,2
1.2.2767@example.com,1,1,1,1,1,1
1.2.2762@example.com,1,1,1,2,4,1
1.2.2761@example.com,1,1,1,2,1,1
1.2.2760@example.com,1,1,1,2,0,1
1.2.2757@example.com,1,6,1,7,6,3
1.2.2752@example.com,1,1,1,4,0,2
1.2.2744@example.com,1,1,1,1,0,1
1.2.2743@example.com,1,2,1,2,3,2
1.2.2742@example.com,1,1,1,3,0,1
1.2.2740@example.com,1,2,1,1,2,1
1.2.2730@example.com,1,2,1,4,2,2
1.2.2729@example.com,1,1,1,2,0,1
1.2.2727@example.com,1,1,1,3,0,2
1.2.2723@example.com,1,1,1,3,2,1
1.2.2721@example.com,1,6,1,3,4,2
1.2.2715@example.com,1,2,1,5,2,2
1.2.2714@example.com,1,1,1,4,1,1
1.2.2708@example.com,1,2,1,2,1,1
1.2.2706@example.com,1,2,1,3,5,0
1.2.2704@example.com,1,2,1,2,2,2
1.2.2703@example.com,1,1,1,1,0,1
1.2.2694@example.com,1,2,1,1,1,1
1.2.2693@example.com,1,2,1,3,2,1
1.2.2686@example.com,1,1,1,2,1,1
1.2.2684@example.com,1,1,1,2,1,1
1.2.2683@example.com,1,1,1,3,1,1
1.2.2680@example.com,1,6,1,2,7,3
1.2.268@example.com,1,6,1,7,2,1
1.2.2679@example.com,1,1,1,5,1,2
1.2.2677@example.com,1,2,1,3,3,5
1.2.2674@example.com,1,1,1,2,0,1
1.2.2670@example.com,1,1,1,2,1,2
1.2.267@example.com,1,1,1,3,0,1
1.2.2664@example.com,1,1,1,3,0,0
1.2.2661@example.com,1,1,1,4,2,2
1.2.2660@example.com,1,1,1,2,0,1
1.2.2659@example.com,1,1,1,1,1,1
1.2.2657@example.com,1,1,1,2,2,1
1.2.2653@example.com,1,1,1,2,0,1
1.2.2651@example.com,1,9,1,2,2,1
1.2.2650@example.com,1,1,1,3,1,1
1.2.2641@example.com,1,2,1,2,1,2
1.2.264@example.com,1,2,1,2,1,2
1.2.2630@example.com,1,2,1,3,4,1
1.2.2622@example.com,1,5,1,2,1,2
1.2.2619@example.com,1,1,1,2,0,1
1.2.2616@example.com,1,2,1,4,1,2
1.2.2614@example.com,1,1,1,1,0,1
1.2.2608@example.com,1,2,1,3,2,2
1.2.2607@example.com,1,3,1,3,1,2
1.2.2602@example.com,1,1,1,1,1,1
1.2.2600@example.com,1,2,1,2,2,1
1.2.2598@example.com,1,1,1,1,1,1
1.2.2594@example.com,1,1,1,3,1,0
1.2.2588@example.com,1,3,1,1,9,6
1.2.2583@example.com,1,1,1,2,2,1
1.2.2581@example.com,1,6,1,3,1,1
1.2.2575@example.com,1,0,1,2,1,1
1.2.2567@example.com,1,2,1,4,2,2
1.2.2566@example.com,1,1,1,3,2,1
1.2.2557@example.com,1,6,1,4,7,2
1.2.2554@example.com,1,1,1,1,2,1
1.2.2551@example.com,1,1,1,2,2,1
1.2.2544@example.com,1,2,1,3,2,2
1.2.2543@example.com,1,2,1,2,0,1
1.2.2537@example.com,1,1,1,3,0,1
1.2.2529@example.com,1,2,1,3,2,1
1.2.2525@example.com,1,3,1,4,3,2
1.2.2521@example.com,1,1,1,2,0,1
1.2.2520@example.com,1,3,1,2,1,1
1.2.2518@example.com,1,3,1,2,1,2
1.2.2515@example.com,1,6,1,1,5,1
1.2.2509@example.com,1,3,1,1,5,1
1.2.2508@example.com,1,2,1,4,4,2
1.2.2507@example.com,1,2,1,4,0,2
1.2.2503@example.com,1,3,1,5,5,3
1.2.250@example.com,1,5,1,4,1,2
1.2.2493@example.com,1,2,1,3,1,2
1.2.2490@example.com,1,1,1,2,1,1
1.2.2487@example.com,1,0,1,2,1,1
1.2.2483@example.com,1,3,1,3,0,1
1.2.2482@example.com,1,0,1,3,0,1
1.2.248@example.com,1,3,1,7,1,3
1.2.2469@example.com,1,5,1,2,1,1
1.2.2464@example.com,1,3,1,8,1,2
1.2.2461@example.com,1,2,1,2,4,2
1.2.2457@example.com,1,6,1,3,7,2
1.2.2454@example.com,1,2,1,5,0,2
1.2.245@example.com,1,5,1,3,1,1
1.2.2449@example.com,1,2,1,1,2,2
1.2.2448@example.com,1,1,1,4,1,2
1.2.2443@example.com,1,6,1,3,7,3
1.2.2442@example.com,1,2,1,3,2,2
1.2.2431@example.com,1,5,1,1,2,1
1.2.2430@example.com,1,1,1,5,0,2
1.2.2428@example.com,1,2,1,2,3,2
1.2.2425@example.com,1,2,1,6,2,2
1.2.2423@example.com,1,1,1,2,0,1
1.2.2416@example.com,1,3,1,3,1,1
1.2.2414@example.com,1,1,1,1,4,1
1.2.241@example.com,1,3,1,7,3,2
1.2.2409@example.com,1,1,1,1,1,1
1.2.2404@example.com,1,1,1,2,1,1
1.2.2401@example.com,1,5,1,6,7,3
1.2.2400@example.com,1,0,1,3,1,1
1.2.2395@example.com,1,2,1,1,1,1
1.2.2390@example.com,1,3,1,2,1,1
1.2.2386@example.com,1,2,1,2,1,1
1.2.2385@example.com,1,1,1,2,3,1
1.2.2384@example.com,1,1,1,2,1,1
1.2.2378@example.com,1,1,1,2,1,1
1.2.2376@example.com,1,2,1,7,1,2
1.2.2375@example.com,1,1,1,1,1,1
1.2.237@example.com,1,2,1,3,1,5
1.2.2369@example.com,1,1,1,2,0,1
1.2.2366@example.com,1,1,1,1,0,1
1.2.2365@example.com,1,3,1,2,1,3
1.2.2363@example.com,1,1,1,3,0,1
1.2.2362@example.com,1,3,1,7,1,2
1.2.2357@example.com,1,6,1,5,1,2
1.2.2354@example.com,1,2,1,5,2,2
1.2.2350@example.com,1,5,1,2,2,5
1.2.235@example.com,1,1,1,4,1,2
1.2.2349@example.com,1,5,1,3,4,1
1.2.2347@example.com,1,5,1,3,1,2
1.2.2346@example.com,1,0,1,2,2,1
1.2.2339@example.com,1,0,1,1,1,1
1.2.2337@example.com,1,2,1,6,3,5
1.2.2335@example.com,1,3,1,4,0,2
1.2.2327@example.com,1,2,1,5,0,1
1.2.232@example.com,1,1,1,2,0,0
1.2.2318@example.com,1,2,1,2,1,2
1.2.2317@example.com,1,2,1,2,5,2
1.2.2315@example.com,1,1,1,1,4,1
1.2.231@example.com,1,3,1,4,5,3
1.2.2307@example.com,1,1,1,2,0,1
1.2.2306@example.com,1,5,1,2,2,2
1.2.230@example.com,1,6,1,7,1,2
1.2.2299@example.com,1,0,1,2,0,1
1.2.2293@example.com,1,1,1,2,2,1
1.2.2292@example.com,1,2,1,2,2,1
1.2.2288@example.com,1,4,1,1,1,1
1.2.2287@example.com,1,1,1,1,1,1
1.2.2286@example.com,1,1,1,2,0,1
1.2.2285@example.com,1,1,1,3,0,1
1.2.2283@example.com,1,2,1,4,1,2
1.2.2277@example.com,1,2,1,5,0,1
1.2.2274@example.com,1,1,1,2,2,1
1.2.2271@example.com,1,1,1,1,1,1
1.2.2270@example.com,1,4,1,3,1,2
1.2.227@example.com,1,1,1,1,0,1
1.2.2265@example.com,1,2,1,3,1,2
1.2.2263@example.com,1,0,1,2,0,1
1.2.2259@example.com,1,2,1,3,1,2
1.2.2257@example.com,1,1,1,2,0,1
1.2.2256@example.com,1,1,1,2,0,0
1.2.2255@example.com,1,1,1,2,0,1
1.2.2252@example.com,1,2,1,1,1,1
1.2.2250@example.com,1,0,1,2,0,0
1.2.225@example.com,1,5,1,3,4,5
1.2.2238@example.com,1,1,1,1,2,1
1.2.2237@example.com,1,1,1,3,1,2
1.2.2236@example.com,1,1,1,1,3,1
1.2.2233@example.com,1,1,1,2,2,1
1.2.2226@example.com,1,1,1,1,0,1
1.2.2223@example.com,1,6,1,2,8,8
1.2.222@example.com,1,2,1,5,1,2
1.2.2218@example.com,1,3,1,5,1,2
1.2.2217@example.com,1,1,1,3,2,1
1.2.2215@example.com,1,2,1,3,3,2
1.2.2214@example.com,1,1,1,3,1,1
1.2.2213@example.com,1,6,1,5,7,10
1.2.2211@example.com,1,2,1,1,1,1
1.2.2210@example.com,1,1,1,2,0,1
1.2.221@example.com,1,3,1,4,0,2
1.2.220@example.com,1,1,1,3,0,1
1.2.2194@example.com,1,1,1,2,0,1
1.2.2185@example.com,1,5,1,4,5,3
1.2.2181@example.com,1,0,1,2,0,1
1.2.2177@example.com,1,0,1,2,0,1
1.2.2176@example.com,1,4,1,4,2,3
1.2.2170@example.com,1,4,1,2,0,1
1.2.217@example.com,1,2,1,3,1,4
1.2.2165@example.com,1,1,1,3,0,1
1.2.2163@example.com,1,1,1,2,0,1
1.2.2162@example.com,1,3,1,6,1,2
1.2.2157@example.com,1,1,1,2,0,1
1.2.2145@example.com,1,5,1,2,1,1
1.2.2141@example.com,1,1,1,2,0,1
1.2.2140@example.com,1,1,1,2,0,1
1.2.2138@example.com,1,2,1,1,5,2
1.2.2131@example.com,1,1,1,2,0,1
1.2.2123@example.com,1,1,1,3,1,1
1.2.212@example.com,1,2,1,5,3,2
1.2.2116@example.com,1,1,1,2,0,0
1.2.2112@example.com,1,2,1,3,1,2
1.2.2110@example.com,1,2,1,4,2,3
1.2.2109@example.com,1,1,1,1,1,4
1.2.2104@example.com,1,5,1,4,5,6
1.2.2102@example.com,1,5,1,10,6,4
1.2.2099@example.com,1,1,1,3,1,1
1.2.2093@example.com,1,1,1,3,1,1
1.2.209@example.com,1,1,1,2,0,1
1.2.2086@example.com,1,1,1,3,0,1
1.2.2079@example.com,1,1,1,2,0,1
1.2.2077@example.com,1,1,1,4,4,2
1.2.2076@example.com,1,1,1,2,0,0
1.2.2073@example.com,1,2,1,3,1,0
1.2.2070@example.com,1,0,1,1,0,1
1.2.207@example.com,1,2,1,2,1,2
1.2.2068@example.com,1,3,1,4,6,2
1.2.2066@example.com,1,1,1,4,0,2
1.2.2059@example.com,1,1,1,3,0,1
1.2.2055@example.com,1,3,1,1,3,1
1.2.2051@example.com,1,3,1,6,2,2
1.2.2047@example.com,1,3,1,3,3,6
1.2.2045@example.com,1,5,1,3,1,2
1.2.2044@example.com,1,1,1,2,0,1
1.2.2043@example.com,1,5,1,2,0,0
1.2.2042@example.com,1,3,1,2,5,1
1.2.2036@example.com,1,5,1,3,1,2
1.2.2025@example.com,1,1,1,1,0,1
1.2.2024@example.com,1,1,1,3,3,2
1.2.2021@example.com,1,1,1,1,3,1
1.2.2016@example.com,1,2,1,2,1,1
1.2.2013@example.com,1,1,1,1,0,1
1.2.2010@example.com,1,2,1,6,0,2
1.2.2004@example.com,1,6,1,3,1,2
1.2.2003@example.com,1,2,1,3,3,1
1.2.2002@example.com,1,3,1,2,3,1
1.2.1999@example.com,1,2,1,2,1,2
1.2.1998@example.com,1,2,1,7,1,2
1.2.1995@example.com,1,5,1,5,5,5
1.2.1994@example.com,1,0,1,2,0,1
1.2.1992@example.com,1,1,1,2,0,1
1.2.1980@example.com,1,1,1,3,1,2
1.2.1976@example.com,1,1,1,2,1,1
1.2.1972@example.com,1,1,1,1,4,1
1.2.1969@example.com,1,6,1,5,0,2
1.2.1967@example.com,1,3,1,2,3,2
1.2.1966@example.com,1,1,1,3,2,1
1.2.1962@example.com,1,1,1,2,0,1
1.2.1961@example.com,1,6,1,2,2,1
1.2.1960@example.com,1,3,1,5,2,3
1.2.196@example.com,1,0,1,3,0,1
1.2.1959@example.com,1,1,1,1,2,1
1.2.1957@example.com,1,3,1,9,3,4
1.2.1956@example.com,1,1,1,1,0,1
1.2.1955@example.com,1,2,1,1,1,5
1.2.1954@example.com,1,1,1,2,1,1
1.2.1953@example.com,1,2,1,2,3,2
1.2.1951@example.com,1,4,1,7,2,6
1.2.1944@example.com,1,2,1,3,1,2
1.2.194@example.com,1,6,1,2,6,2
1.2.1938@example.com,1,3,1,5,4,3
1.2.193@example.com,1,1,1,2,0,1
1.2.1924@example.com,1,1,1,3,1,1
1.2.1919@example.com,1,2,1,1,5,2
1.2.1908@example.com,1,1,1,3,1,2
1.2.1903@example.com,1,1,1,3,0,1
1.2.1900@example.com,1,1,1,1,1,4
1.2.1899@example.com,1,1,1,2,0,0
1.2.1898@example.com,1,5,1,2,2,0
1.2.1896@example.com,1,1,1,2,0,1
1.2.1887@example.com,1,0,1,3,0,1
1.2.1886@example.com,1,2,1,1,0,1
1.2.1884@example.com,1,9,1,2,2,1
1.2.1882@example.com,1,1,1,3,0,1
1.2.1876@example.com,1,1,1,2,0,1
1.2.1871@example.com,1,2,1,4,5,2
1.2.1866@example.com,1,2,1,3,2,2
1.2.186@example.com,1,0,1,3,0,1
1.2.1852@example.com,1,1,1,3,1,1
1.2.185@example.com,1,5,1,3,0,1
1.2.1846@example.com,1,2,1,1,1,2
1.2.1844@example.com,1,1,1,1,0,1
1.2.1837@example.com,1,1,1,2,0,0
1.2.1836@example.com,1,1,1,2,0,1
1.2.1832@example.com,1,2,1,3,4,2
1.2.1828@example.com,1,3,1,2,3,6
1.2.1826@example.com,1,0,1,1,2,1
1.2.1825@example.com,1,1,1,2,0,1
1.2.1822@example.com,1,2,1,4,2,1
1.2.1815@example.com,1,3,1,3,0,1
1.2.1814@example.com,1,2,1,2,3,1
1.2.1813@example.com,1,1,1,3,0,1
1.2.1810@example.com,1,1,1,3,3,1
1.2.181@example.com,1,2,1,4,1,1
1.2.1809@example.com,1,1,1,1,0,0
1.2.1803@example.com,1,2,1,3,1,5
1.2.1800@example.com,1,2,1,2,1,1
1.2.180@example.com,1,3,1,6,4,3
1.2.1799@example.com,1,2,1,4,0,2
1.2.1796@example.com,1,1,1,3,1,1
1.2.1791@example.com,1,2,1,3,3,3
1.2.179@example.com,1,3,1,3,1,1
1.2.1788@example.com,1,2,1,4,1,2
1.2.1785@example.com,1,1,1,2,0,1
1.2.178@example.com,1,1,1,1,1,1
1.2.1778@example.com,1,1,1,2,0,1
1.2.1772@example.com,1,1,1,2,0,1
1.2.1771@example.com,1,0,1,3,0,1
1.2.1766@example.com,1,1,1,1,0,1
1.2.1764@example.com,1,1,1,2,3,1
1.2.1762@example.com,1,6,1,3,2,1
1.2.1761@example.com,1,4,1,5,7,2
1.2.176@example.com,1,3,1,3,5,2
1.2.1750@example.com,1,1,1,2,0,1
1.2.1746@example.com,1,2,1,3,3,2
1.2.1743@example.com,1,2,1,3,1,1
1.2.1741@example.com,1,2,1,2,1,2
1.2.1739@example.com,1,1,1,3,0,1
1.2.1730@example.com,1,1,1,3,1,1
1.2.1728@example.com,1,2,1,2,1,2
1.2.1725@example.com,1,3,1,3,1,1
1.2.1724@example.com,1,2,1,1,3,1
1.2.172@example.com,1,6,1,2,1,2
1.2.1718@example.com,1,1,1,2,0,1
1.2.1710@example.com,1,2,1,2,1,1
1.2.1707@example.com,1,2,1,2,2,1
1.2.1701@example.com,1,2,1,5,1,2
1.2.1700@example.com,1,2,1,2,0,2
1.2.1697@example.com,1,2,1,2,0,0
1.2.1695@example.com,1,1,1,1,2,1
1.2.1692@example.com,1,5,1,1,5,1
1.2.169@example.com,1,1,1,1,1,1
1.2.1685@example.com,1,6,1,3,3,5
1.2.1680@example.com,1,2,1,2,1,2
1.2.1679@example.com,1,2,1,2,1,2
1.2.1678@example.com,1,3,1,5,6,3
1.2.1676@example.com,1,2,1,2,0,1
1.2.1675@example.com,1,1,1,2,1,1
1.2.1673@example.com,1,2,1,4,0,2
1.2.1672@example.com,1,1,1,3,3,5
1.2.1668@example.com,1,1,1,3,0,1
1.2.1666@example.com,1,1,1,2,2,1
1.2.1660@example.com,1,2,1,2,1,1
1.2.1652@example.com,1,8,1,3,5,3
1.2.1651@example.com,1,0,1,3,0,1
1.2.1633@example.com,1,0,1,1,1,1
1.2.1632@example.com,1,1,1,1,1,1
1.2.163@example.com,1,1,1,1,0,1
1.2.1627@example.com,1,2,1,2,4,1
1.2.1623@example.com,1,1,1,2,0,1
1.2.1619@example.com,1,1,1,1,2,1
1.2.1615@example.com,1,1,1,1,0,1
1.2.1611@example.com,1,1,1,1,4,4
1.2.1605@example.com,1,1,1,2,0,1
1.2.1602@example.com,1,1,1,2,0,1
1.2.1598@example.com,1,2,1,3,0,1
1.2.1593@example.com,1,1,1,1,0,1
1.2.1592@example.com,1,1,1,3,1,1
1.2.159@example.com,1,1,1,1,0,1
1.2.1589@example.com,1,3,1,4,3,3
1.2.1588@example.com,1,1,1,2,1,2
1.2.1584@example.com,1,1,1,3,0,1
1.2.1583@example.com,1,5,1,2,5,2
1.2.158@example.com,1,1,1,6,4,2
1.2.1576@example.com,1,2,1,4,0,1
1.2.1574@example.com,1,4,1,5,2,3
1.2.1573@example.com,1,1,1,3,2,1
1.2.1572@example.com,1,0,1,2,1,0
1.2.1570@example.com,1,1,1,3,0,1
1.2.157@example.com,1,2,1,3,1,1
1.2.1567@example.com,1,4,1,4,7,2
1.2.1563@example.com,1,1,1,4,1,5
1.2.1560@example.com,1,1,1,4,3,2
1.2.156@example.com,1,0,1,3,0,1
1.2.1559@example.com,1,2,1,3,2,2
1.2.1551@example.com,1,1,1,2,0,1
1.2.1546@example.com,1,1,1,3,1,1
1.2.1545@example.com,1,1,1,2,0,1
1.2.1541@example.com,1,1,1,5,1,2
1.2.1532@example.com,1,1,1,2,0,1
1.2.1530@example.com,1,2,1,1,2,1
1.2.153@example.com,1,3,1,5,2,3
1.2.1526@example.com,1,3,1,1,1,2
1.2.1522@example.com,1,1,1,2,0,0
1.2.1516@example.com,1,0,1,2,1,0
1.2.1506@example.com,1,2,1,2,1,2
1.2.1500@example.com,1,3,1,4,3,3
1.2.1499@example.com,1,4,1,1,1,1
1.2.1495@example.com,1,1,1,3,0,1
1.2.1493@example.com,1,3,1,3,1,1
1.2.1486@example.com,1,2,1,8,3,3
1.2.148@example.com,1,5,1,2,1,5
1.2.1479@example.com,1,1,1,2,0,1
1.2.1475@example.com,1,2,1,3,2,2
1.2.1472@example.com,1,1,1,1,4,1
1.2.147@example.com,1,5,1,1,2,2
1.2.1467@example.com,1,4,1,3,3,6
1.2.1464@example.com,1,2,1,6,1,2
1.2.1458@example.com,1,1,1,2,0,1
1.2.1443@example.com,1,2,1,6,0,2
1.2.1442@example.com,1,2,1,2,2,2
1.2.1439@example.com,1,1,1,3,0,1
1.2.1438@example.com,1,0,1,3,0,1
1.2.1437@example.com,1,2,1,2,4,2
1.2.1436@example.com,1,1,1,2,0,1
1.2.1432@example.com,1,3,1,2,5,5
1.2.1429@example.com,1,6,1,4,3,3
1.2.1424@example.com,1,2,1,3,1,1
1.2.1421@example.com,1,1,1,3,0,1
1.2.142@example.com,1,1,1,3,2,1
1.2.141@example.com,1,1,1,2,1,1
1.2.1406@example.com,1,0,1,0,1,1
1.2.1405@example.com,1,1,1,1,0,1
1.2.1403@example.com,1,7,1,4,10,3
1.2.1400@example.com,1,2,1,2,2,1
1.2.140@example.com,1,5,1,2,3,4
1.2.1398@example.com,1,1,1,2,0,0
1.2.1394@example.com,1,1,1,2,0,1
1.2.1392@example.com,1,2,1,6,1,2
1.2.1390@example.com,1,2,1,4,1,5
1.2.139@example.com,1,5,1,3,1,1
1.2.1389@example.com,1,5,1,3,1,1
1.2.1372@example.com,1,1,1,1,1,4
1.2.1369@example.com,1,6,1,2,1,1
1.2.1367@example.com,1,3,1,5,1,3
1.2.1366@example.com,1,1,1,2,0,1
1.2.136@example.com,1,2,1,4,1,2
1.2.1349@example.com,1,1,1,2,1,2
1.2.1348@example.com,1,2,1,3,2,5
1.2.1343@example.com,1,1,1,2,0,1
1.2.1339@example.com,1,3,1,3,1,2
1.2.1329@example.com,1,2,1,3,4,2
1.2.1323@example.com,1,1,1,2,0,1
1.2.1322@example.com,1,0,1,2,0,1
1.2.1320@example.com,1,0,1,3,2,1
1.2.1319@example.com,1,1,1,1,4,1
1.2.1315@example.com,1,2,1,5,2,2
1.2.131@example.com,1,4,1,2,4,1
1.2.1308@example.com,1,5,1,1,2,2
1.2.1305@example.com,1,2,1,2,1,1
1.2.1301@example.com,1,1,1,3,2,2
1.2.1300@example.com,1,1,1,3,2,2
1.2.1297@example.com,1,1,1,4,1,1
1.2.1296@example.com,1,5,1,3,7,3
1.2.1289@example.com,1,2,1,5,1,2
1.2.1277@example.com,1,0,1,3,0,1
1.2.1275@example.com,1,1,1,1,1,1
1.2.1272@example.com,1,1,1,2,4,1
1.2.1268@example.com,1,2,1,1,5,1
1.2.1264@example.com,1,6,1,5,2,1
1.2.1257@example.com,1,2,1,1,1,2
1.2.1256@example.com,1,2,1,1,4,1
1.2.1255@example.com,1,2,1,3,1,1
1.2.1253@example.com,1,2,1,2,2,2
1.2.1252@example.com,1,5,1,1,2,1
1.2.125@example.com,1,1,1,2,0,1
1.2.1244@example.com,1,1,1,2,1,1
1.2.1241@example.com,1,3,1,2,2,2
1.2.124@example.com,1,0,1,1,1,1
1.2.1238@example.com,1,1,1,2,1,1
1.2.1232@example.com,1,1,1,2,1,1
1.2.1231@example.com,1,1,1,2,0,1
1.2.1229@example.com,1,1,1,2,1,0
1.2.1225@example.com,1,4,1,3,6,2
1.2.1218@example.com,1,3,1,5,2,4
1.2.1214@example.com,1,1,1,2,0,1
1.2.121@example.com,1,2,1,6,0,1
1.2.1209@example.com,1,3,1,4,4,2
